age,gender,category,price,item_id
10,0,0.35294117647058826,0,1625709922
10,0,0.35294117647058826,0,1625711286
10,0,0.35179674982833603,0,1625710521
10,0,0.35294117647058826,0,1625711504
10,0,0.35294117647058826,0,1625711052
10,0,0.47058823529411764,0,1626160591
10,0,0.47058823529411764,0,1626160672
10,0,0.7058823529411765,0,1625731545
10,0,0.47058823529411764,0,1625731359
10,0,0.7058823529411765,0,1625731635
10,0,0.47058823529411764,0,1625731643
10,0,0.35431448844129093,0,1625731720
10,0,0.47058823529411764,0,1625731754
10,0,0.3547722590981918,0,1625731789
10,0,0.3547722590981918,0,1625731874
10,0,0.7644769970244907,0,1625810513
10,0,0.35294117647058826,0,1625810782
10,0,0.3545433737697414,0,1625811029
10,0,0.35294117647058826,0,1625811746
10,0,0.7619592584115358,0,1625812333
10,0,0.41039139391165025,0,1625812628
10,0,0.3545433737697414,0,1625812792
10,0,0.3545433737697414,0,1625813154
10,0,0.3545433737697414,0,1625813785
10,0,0.7626459143968871,0,1625814055
10,0,0.7621881437399862,0,1625814282
10,0,0.7626459143968871,0,1625814422
10,0,0.8796063172350652,0,1625816396
10,0,0.7058823529411765,0,1625816593
10,0,0.47013046463721675,0,1625818069
10,0,0.41084916456855114,0,1625818154
10,0,0.4115358205539025,0,1625818227
10,0,0.3545433737697414,0,1625818298
10,0,0.3545433737697414,0,1625818356
10,0,0.47058823529411764,0,1626160172
10,0,0.47058823529411764,0,1626160249
10,0,0.47013046463721675,0,1626076372
10,0,0.7038223849851225,0,1626076472
10,0,0.3545433737697414,1500,1626138504
10,0,0.47058823529411764,0,1626160329
10,1,0.41084916456855114,0,1613885244
10,1,0.3545433737697414,1000,1621240610
10,1,0.3545433737697414,1500,1621241271
10,1,0.3545433737697414,1000,1621241736
10,1,0.3545433737697414,1500,1621313733
10,1,0.3545433737697414,1500,1621312470
10,1,0.3545433737697414,1000,1621323531
10,1,0.3545433737697414,1000,1621323935
10,1,0.47058823529411764,0,1626160419
10,1,0.47058823529411764,0,1626160978
10,1,0.47058823529411764,0,1625729445
10,1,0.41039139391165025,0,1624936495
10,1,0.35294117647058826,0,1623660578
10,1,0.7644769970244907,0,1625100336
10,1,0.3545433737697414,1500,1623228367
10,1,0.3545433737697414,1000,1623228941
10,1,0.3545433737697414,1000,1623229471
10,1,0.3545433737697414,1000,1623229766
10,1,0.3545433737697414,1000,1623229943
10,1,0.3545433737697414,1500,1623230138
10,1,0.8816662851911192,0,1626076297
10,1,0.8796063172350652,0,1626076223
10,1,0.3545433737697414,0,1626076128
10,1,0.7628747997253376,37400,1623659997
10,1,0.8796063172350652,400,1623820809
10,1,0.8796063172350652,1320,1623832557
10,1,0.8796063172350652,1320,1623833205
10,1,0.8796063172350652,1320,1623833471
10,1,0.7058823529411765,14550,1623909471
10,1,0.3545433737697414,0,1624526079
10,1,0.35339894712748915,0,1625034849
10,1,0.4117647058823529,0,1625035200
10,1,0.4117647058823529,0,1625035613
10,1,0.35294117647058826,0,1625035792
10,1,0.4117647058823529,0,1625036503
10,1,0.4117647058823529,0,1625037161
10,1,0.4117647058823529,0,1625037444
10,1,0.4117647058823529,0,1625037592
10,1,0.3547722590981918,0,1625126725
10,1,0.3547722590981918,0,1625126856
10,1,0.82055390249485,0,1625126967
10,1,0.5291828793774319,0,1625127162
10,1,0.35294117647058826,0,1625129614
10,1,0.41039139391165025,0,1625212220
10,1,0.35294117647058826,0,1625129791
10,1,0.4117647058823529,0,1625130175
10,1,0.7647058823529411,0,1625130419
10,1,0.4110780498970016,0,1625183366
10,1,0.5275806820782788,0,1625212314
10,1,0.41084916456855114,0,1625212462
10,1,0.5291828793774319,0,1625212545
10,1,0.4106202792401007,0,1625212658
10,1,0.5275806820782788,0,1625212753
10,1,0.5294117647058824,0,1625449605
10,1,0.35294117647058826,0,1625449771
10,1,0.41039139391165025,0,1625449975
10,1,0.35294117647058826,0,1625450280
10,1,0.35294117647058826,0,1625450629
10,1,0.35294117647058826,0,1625450845
10,1,0.35294117647058826,0,1625451434
10,1,0.4117647058823529,0,1625451748
10,1,0.3547722590981918,0,1625470386
10,1,0.8816662851911192,0,1625470861
10,1,0.3545433737697414,1000,1625471248
10,1,0.35248340581368737,0,1625471532
10,1,0.7644769970244907,0,1625471475
10,1,0.5291828793774319,0,1625472229
10,1,0.4115358205539025,0,1625472346
10,1,0.940489814602884,0,1625472444
10,1,0.41039139391165025,0,1625472528
10,1,0.41039139391165025,0,1625472620
10,1,0.35431448844129093,0,1625557271
10,1,0.7642481116960402,0,1625559254
10,1,0.7624170290684367,0,1625559565
10,1,0.47013046463721675,0,1625644759
10,1,0.3545433737697414,0,1625644858
10,1,0.41130693522545203,0,1625644953
10,1,0.5275806820782788,0,1625645045
10,1,0.35294117647058826,0,1625708253
10,1,0.3527122911421378,0,1625708525
10,1,0.3545433737697414,0,1625710160
10,1,0.35294117647058826,0,1625709922
10,1,0.35294117647058826,0,1625711286
10,1,0.35179674982833603,0,1625710521
10,1,0.35294117647058826,0,1625711504
10,1,0.35294117647058826,0,1625711052
10,1,0.47058823529411764,0,1626160591
10,1,0.47058823529411764,0,1626160672
10,1,0.7058823529411765,0,1625731545
10,1,0.47058823529411764,0,1625731359
10,1,0.7058823529411765,0,1625731635
10,1,0.47058823529411764,0,1625731643
10,1,0.35431448844129093,0,1625731720
10,1,0.47058823529411764,0,1625731754
10,1,0.3547722590981918,0,1625731789
10,1,0.3547722590981918,0,1625731874
10,1,0.7644769970244907,0,1625810513
10,1,0.35294117647058826,0,1625810782
10,1,0.3545433737697414,0,1625811029
10,1,0.35294117647058826,0,1625811746
10,1,0.7619592584115358,0,1625812333
10,1,0.41039139391165025,0,1625812628
10,1,0.3545433737697414,0,1625812792
10,1,0.3545433737697414,0,1625813154
10,1,0.3545433737697414,0,1625813785
10,1,0.7626459143968871,0,1625814055
10,1,0.7621881437399862,0,1625814282
10,1,0.7626459143968871,0,1625814422
10,1,0.8796063172350652,0,1625816396
10,1,0.7058823529411765,0,1625816593
10,1,0.47013046463721675,0,1625818069
10,1,0.41084916456855114,0,1625818154
10,1,0.4115358205539025,0,1625818227
10,1,0.3545433737697414,0,1625818298
10,1,0.3545433737697414,0,1625818356
10,1,0.47058823529411764,0,1626160172
10,1,0.47058823529411764,0,1626160249
10,1,0.47013046463721675,0,1626076372
10,1,0.7038223849851225,0,1626076472
10,1,0.3545433737697414,1500,1626138504
10,1,0.47058823529411764,0,1626160329
11,0,0.41084916456855114,0,1613885244
11,0,0.3545433737697414,1000,1621240610
11,0,0.3545433737697414,1500,1621241271
11,0,0.3545433737697414,1000,1621241736
11,0,0.3545433737697414,1500,1621313733
11,0,0.3545433737697414,1500,1621312470
11,0,0.3545433737697414,1000,1621323531
11,0,0.3545433737697414,1000,1621323935
11,0,0.47058823529411764,0,1626160419
11,0,0.47058823529411764,0,1626160978
11,0,0.47058823529411764,0,1625729445
11,0,0.41039139391165025,0,1624936495
11,0,0.35294117647058826,0,1623660578
11,0,0.7644769970244907,0,1625100336
11,0,0.3545433737697414,1500,1623228367
11,0,0.3545433737697414,1000,1623228941
11,0,0.3545433737697414,1000,1623229471
11,0,0.3545433737697414,1000,1623229766
11,0,0.3545433737697414,1000,1623229943
11,0,0.3545433737697414,1500,1623230138
11,0,0.8816662851911192,0,1626076297
11,0,0.8796063172350652,0,1626076223
11,0,0.3545433737697414,0,1626076128
11,0,0.7628747997253376,37400,1623659997
11,0,0.8796063172350652,400,1623820809
11,0,0.8796063172350652,1320,1623832557
11,0,0.8796063172350652,1320,1623833205
11,0,0.8796063172350652,1320,1623833471
11,0,0.7058823529411765,14550,1623909471
11,0,0.3545433737697414,0,1624526079
11,0,0.35339894712748915,0,1625034849
11,0,0.4117647058823529,0,1625035200
11,0,0.4117647058823529,0,1625035613
11,0,0.35294117647058826,0,1625035792
11,0,0.4117647058823529,0,1625036503
11,0,0.4117647058823529,0,1625037161
11,0,0.4117647058823529,0,1625037444
11,0,0.4117647058823529,0,1625037592
11,0,0.3547722590981918,0,1625126725
11,0,0.3547722590981918,0,1625126856
11,0,0.82055390249485,0,1625126967
11,0,0.5291828793774319,0,1625127162
11,0,0.35294117647058826,0,1625129614
11,0,0.41039139391165025,0,1625212220
11,0,0.35294117647058826,0,1625129791
11,0,0.4117647058823529,0,1625130175
11,0,0.7647058823529411,0,1625130419
11,0,0.4110780498970016,0,1625183366
11,0,0.5275806820782788,0,1625212314
11,0,0.41084916456855114,0,1625212462
11,0,0.5291828793774319,0,1625212545
11,0,0.4106202792401007,0,1625212658
11,0,0.5275806820782788,0,1625212753
11,0,0.5294117647058824,0,1625449605
11,0,0.35294117647058826,0,1625449771
11,0,0.41039139391165025,0,1625449975
11,0,0.35294117647058826,0,1625450280
11,0,0.35294117647058826,0,1625450629
11,0,0.35294117647058826,0,1625450845
11,0,0.35294117647058826,0,1625451434
11,0,0.4117647058823529,0,1625451748
11,0,0.3547722590981918,0,1625470386
11,0,0.8816662851911192,0,1625470861
11,0,0.3545433737697414,1000,1625471248
11,0,0.35248340581368737,0,1625471532
11,0,0.7644769970244907,0,1625471475
11,0,0.5291828793774319,0,1625472229
11,0,0.4115358205539025,0,1625472346
11,0,0.940489814602884,0,1625472444
11,0,0.41039139391165025,0,1625472528
11,0,0.41039139391165025,0,1625472620
11,0,0.35431448844129093,0,1625557271
11,0,0.7642481116960402,0,1625559254
11,0,0.7624170290684367,0,1625559565
11,0,0.47013046463721675,0,1625644759
11,0,0.3545433737697414,0,1625644858
11,0,0.41130693522545203,0,1625644953
11,0,0.5275806820782788,0,1625645045
11,0,0.35294117647058826,0,1625708253
11,0,0.3527122911421378,0,1625708525
11,0,0.3545433737697414,0,1625710160
11,0,0.35294117647058826,0,1625709922
11,0,0.35294117647058826,0,1625711286
11,0,0.35179674982833603,0,1625710521
11,0,0.35294117647058826,0,1625711504
11,0,0.35294117647058826,0,1625711052
11,0,0.47058823529411764,0,1626160591
11,0,0.47058823529411764,0,1626160672
11,0,0.7058823529411765,0,1625731545
11,0,0.47058823529411764,0,1625731359
11,0,0.7058823529411765,0,1625731635
11,0,0.47058823529411764,0,1625731643
11,0,0.35431448844129093,0,1625731720
11,0,0.47058823529411764,0,1625731754
11,0,0.3547722590981918,0,1625731789
11,0,0.3547722590981918,0,1625731874
11,0,0.7644769970244907,0,1625810513
11,0,0.35294117647058826,0,1625810782
11,0,0.3545433737697414,0,1625811029
11,0,0.35294117647058826,0,1625811746
11,0,0.7619592584115358,0,1625812333
11,0,0.41039139391165025,0,1625812628
11,0,0.3545433737697414,0,1625812792
11,0,0.3545433737697414,0,1625813154
11,0,0.3545433737697414,0,1625813785
11,0,0.7626459143968871,0,1625814055
11,0,0.7621881437399862,0,1625814282
11,0,0.7626459143968871,0,1625814422
11,0,0.8796063172350652,0,1625816396
11,0,0.7058823529411765,0,1625816593
11,0,0.47013046463721675,0,1625818069
11,0,0.41084916456855114,0,1625818154
11,0,0.4115358205539025,0,1625818227
11,0,0.3545433737697414,0,1625818298
11,0,0.3545433737697414,0,1625818356
11,0,0.47058823529411764,0,1626160172
11,0,0.47058823529411764,0,1626160249
11,0,0.47013046463721675,0,1626076372
11,0,0.7038223849851225,0,1626076472
11,0,0.3545433737697414,1500,1626138504
11,0,0.47058823529411764,0,1626160329
11,1,0.41084916456855114,0,1613885244
11,1,0.3545433737697414,1000,1621240610
11,1,0.3545433737697414,1500,1621241271
11,1,0.3545433737697414,1000,1621241736
11,1,0.3545433737697414,1500,1621313733
11,1,0.3545433737697414,1500,1621312470
11,1,0.3545433737697414,1000,1621323531
11,1,0.3545433737697414,1000,1621323935
11,1,0.47058823529411764,0,1626160419
11,1,0.47058823529411764,0,1626160978
11,1,0.47058823529411764,0,1625729445
11,1,0.41039139391165025,0,1624936495
11,1,0.35294117647058826,0,1623660578
11,1,0.7644769970244907,0,1625100336
11,1,0.3545433737697414,1500,1623228367
11,1,0.3545433737697414,1000,1623228941
11,1,0.3545433737697414,1000,1623229471
11,1,0.3545433737697414,1000,1623229766
11,1,0.3545433737697414,1000,1623229943
11,1,0.3545433737697414,1500,1623230138
11,1,0.8816662851911192,0,1626076297
11,1,0.8796063172350652,0,1626076223
11,1,0.3545433737697414,0,1626076128
11,1,0.7628747997253376,37400,1623659997
11,1,0.8796063172350652,400,1623820809
11,1,0.8796063172350652,1320,1623832557
11,1,0.8796063172350652,1320,1623833205
11,1,0.8796063172350652,1320,1623833471
11,1,0.7058823529411765,14550,1623909471
11,1,0.3545433737697414,0,1624526079
11,1,0.35339894712748915,0,1625034849
11,1,0.4117647058823529,0,1625035200
11,1,0.4117647058823529,0,1625035613
11,1,0.35294117647058826,0,1625035792
11,1,0.4117647058823529,0,1625036503
11,1,0.4117647058823529,0,1625037161
11,1,0.4117647058823529,0,1625037444
11,1,0.4117647058823529,0,1625037592
11,1,0.3547722590981918,0,1625126725
11,1,0.3547722590981918,0,1625126856
11,1,0.82055390249485,0,1625126967
11,1,0.5291828793774319,0,1625127162
11,1,0.35294117647058826,0,1625129614
11,1,0.41039139391165025,0,1625212220
11,1,0.35294117647058826,0,1625129791
11,1,0.4117647058823529,0,1625130175
11,1,0.7647058823529411,0,1625130419
11,1,0.4110780498970016,0,1625183366
11,1,0.5275806820782788,0,1625212314
11,1,0.41084916456855114,0,1625212462
11,1,0.5291828793774319,0,1625212545
11,1,0.4106202792401007,0,1625212658
11,1,0.5275806820782788,0,1625212753
11,1,0.5294117647058824,0,1625449605
11,1,0.35294117647058826,0,1625449771
11,1,0.41039139391165025,0,1625449975
11,1,0.35294117647058826,0,1625450280
11,1,0.35294117647058826,0,1625450629
11,1,0.35294117647058826,0,1625450845
11,1,0.35294117647058826,0,1625451434
11,1,0.4117647058823529,0,1625451748
11,1,0.3547722590981918,0,1625470386
11,1,0.8816662851911192,0,1625470861
11,1,0.3545433737697414,1000,1625471248
11,1,0.35248340581368737,0,1625471532
11,1,0.7644769970244907,0,1625471475
11,1,0.5291828793774319,0,1625472229
11,1,0.4115358205539025,0,1625472346
11,1,0.940489814602884,0,1625472444
11,1,0.41039139391165025,0,1625472528
11,1,0.41039139391165025,0,1625472620
11,1,0.35431448844129093,0,1625557271
11,1,0.7642481116960402,0,1625559254
11,1,0.7624170290684367,0,1625559565
11,1,0.47013046463721675,0,1625644759
11,1,0.3545433737697414,0,1625644858
11,1,0.41130693522545203,0,1625644953
11,1,0.5275806820782788,0,1625645045
11,1,0.35294117647058826,0,1625708253
11,1,0.3527122911421378,0,1625708525
11,1,0.3545433737697414,0,1625710160
11,1,0.35294117647058826,0,1625709922
11,1,0.35294117647058826,0,1625711286
11,1,0.35179674982833603,0,1625710521
11,1,0.35294117647058826,0,1625711504
11,1,0.35294117647058826,0,1625711052
11,1,0.47058823529411764,0,1626160591
11,1,0.47058823529411764,0,1626160672
11,1,0.7058823529411765,0,1625731545
11,1,0.47058823529411764,0,1625731359
11,1,0.7058823529411765,0,1625731635
11,1,0.47058823529411764,0,1625731643
11,1,0.35431448844129093,0,1625731720
11,1,0.47058823529411764,0,1625731754
11,1,0.3547722590981918,0,1625731789
11,1,0.3547722590981918,0,1625731874
11,1,0.7644769970244907,0,1625810513
11,1,0.35294117647058826,0,1625810782
11,1,0.3545433737697414,0,1625811029
11,1,0.35294117647058826,0,1625811746
11,1,0.7619592584115358,0,1625812333
11,1,0.41039139391165025,0,1625812628
11,1,0.3545433737697414,0,1625812792
11,1,0.3545433737697414,0,1625813154
11,1,0.3545433737697414,0,1625813785
11,1,0.7626459143968871,0,1625814055
11,1,0.7621881437399862,0,1625814282
11,1,0.7626459143968871,0,1625814422
11,1,0.8796063172350652,0,1625816396
11,1,0.7058823529411765,0,1625816593
11,1,0.47013046463721675,0,1625818069
11,1,0.41084916456855114,0,1625818154
11,1,0.4115358205539025,0,1625818227
11,1,0.3545433737697414,0,1625818298
11,1,0.3545433737697414,0,1625818356
11,1,0.47058823529411764,0,1626160172
11,1,0.47058823529411764,0,1626160249
11,1,0.47013046463721675,0,1626076372
11,1,0.7038223849851225,0,1626076472
11,1,0.3545433737697414,1500,1626138504
11,1,0.47058823529411764,0,1626160329
12,0,0.41084916456855114,0,1613885244
12,0,0.3545433737697414,1000,1621240610
12,0,0.3545433737697414,1500,1621241271
12,0,0.3545433737697414,1000,1621241736
12,0,0.3545433737697414,1500,1621313733
12,0,0.3545433737697414,1500,1621312470
12,0,0.3545433737697414,1000,1621323531
12,0,0.3545433737697414,1000,1621323935
12,0,0.47058823529411764,0,1626160419
12,0,0.47058823529411764,0,1626160978
12,0,0.47058823529411764,0,1625729445
12,0,0.41039139391165025,0,1624936495
12,0,0.35294117647058826,0,1623660578
12,0,0.7644769970244907,0,1625100336
12,0,0.3545433737697414,1500,1623228367
12,0,0.3545433737697414,1000,1623228941
12,0,0.3545433737697414,1000,1623229471
12,0,0.3545433737697414,1000,1623229766
12,0,0.3545433737697414,1000,1623229943
12,0,0.3545433737697414,1500,1623230138
12,0,0.8816662851911192,0,1626076297
12,0,0.8796063172350652,0,1626076223
12,0,0.3545433737697414,0,1626076128
12,0,0.7628747997253376,37400,1623659997
12,0,0.8796063172350652,400,1623820809
12,0,0.8796063172350652,1320,1623832557
12,0,0.8796063172350652,1320,1623833205
12,0,0.8796063172350652,1320,1623833471
12,0,0.7058823529411765,14550,1623909471
12,0,0.3545433737697414,0,1624526079
12,0,0.35339894712748915,0,1625034849
12,0,0.4117647058823529,0,1625035200
12,0,0.4117647058823529,0,1625035613
12,0,0.35294117647058826,0,1625035792
12,0,0.4117647058823529,0,1625036503
12,0,0.4117647058823529,0,1625037161
12,0,0.4117647058823529,0,1625037444
12,0,0.4117647058823529,0,1625037592
12,0,0.3547722590981918,0,1625126725
12,0,0.3547722590981918,0,1625126856
12,0,0.82055390249485,0,1625126967
12,0,0.5291828793774319,0,1625127162
12,0,0.35294117647058826,0,1625129614
12,0,0.41039139391165025,0,1625212220
12,0,0.35294117647058826,0,1625129791
12,0,0.4117647058823529,0,1625130175
12,0,0.7647058823529411,0,1625130419
12,0,0.4110780498970016,0,1625183366
12,0,0.5275806820782788,0,1625212314
12,0,0.41084916456855114,0,1625212462
12,0,0.5291828793774319,0,1625212545
12,0,0.4106202792401007,0,1625212658
12,0,0.5275806820782788,0,1625212753
12,0,0.5294117647058824,0,1625449605
12,0,0.35294117647058826,0,1625449771
12,0,0.41039139391165025,0,1625449975
12,0,0.35294117647058826,0,1625450280
12,0,0.35294117647058826,0,1625450629
12,0,0.35294117647058826,0,1625450845
12,0,0.35294117647058826,0,1625451434
12,0,0.4117647058823529,0,1625451748
12,0,0.3547722590981918,0,1625470386
12,0,0.8816662851911192,0,1625470861
12,0,0.3545433737697414,1000,1625471248
12,0,0.35248340581368737,0,1625471532
12,0,0.7644769970244907,0,1625471475
12,0,0.5291828793774319,0,1625472229
12,0,0.4115358205539025,0,1625472346
12,0,0.940489814602884,0,1625472444
12,0,0.41039139391165025,0,1625472528
12,0,0.41039139391165025,0,1625472620
12,0,0.35431448844129093,0,1625557271
12,0,0.7642481116960402,0,1625559254
12,0,0.7624170290684367,0,1625559565
12,0,0.47013046463721675,0,1625644759
12,0,0.3545433737697414,0,1625644858
12,0,0.41130693522545203,0,1625644953
12,0,0.5275806820782788,0,1625645045
12,0,0.35294117647058826,0,1625708253
12,0,0.3527122911421378,0,1625708525
12,0,0.3545433737697414,0,1625710160
12,0,0.35294117647058826,0,1625709922
12,0,0.35294117647058826,0,1625711286
12,0,0.35179674982833603,0,1625710521
12,0,0.35294117647058826,0,1625711504
12,0,0.35294117647058826,0,1625711052
12,0,0.47058823529411764,0,1626160591
12,0,0.47058823529411764,0,1626160672
12,0,0.7058823529411765,0,1625731545
12,0,0.47058823529411764,0,1625731359
12,0,0.7058823529411765,0,1625731635
12,0,0.47058823529411764,0,1625731643
12,0,0.35431448844129093,0,1625731720
12,0,0.47058823529411764,0,1625731754
12,0,0.3547722590981918,0,1625731789
12,0,0.3547722590981918,0,1625731874
12,0,0.7644769970244907,0,1625810513
12,0,0.35294117647058826,0,1625810782
12,0,0.3545433737697414,0,1625811029
12,0,0.35294117647058826,0,1625811746
12,0,0.7619592584115358,0,1625812333
12,0,0.41039139391165025,0,1625812628
12,0,0.3545433737697414,0,1625812792
12,0,0.3545433737697414,0,1625813154
12,0,0.3545433737697414,0,1625813785
12,0,0.7626459143968871,0,1625814055
12,0,0.7621881437399862,0,1625814282
12,0,0.7626459143968871,0,1625814422
12,0,0.8796063172350652,0,1625816396
12,0,0.7058823529411765,0,1625816593
12,0,0.47013046463721675,0,1625818069
12,0,0.41084916456855114,0,1625818154
12,0,0.4115358205539025,0,1625818227
12,0,0.3545433737697414,0,1625818298
12,0,0.3545433737697414,0,1625818356
12,0,0.47058823529411764,0,1626160172
12,0,0.47058823529411764,0,1626160249
12,0,0.47013046463721675,0,1626076372
12,0,0.7038223849851225,0,1626076472
12,0,0.3545433737697414,1500,1626138504
12,0,0.47058823529411764,0,1626160329
12,1,0.41084916456855114,0,1613885244
12,1,0.3545433737697414,1000,1621240610
12,1,0.3545433737697414,1500,1621241271
12,1,0.3545433737697414,1000,1621241736
12,1,0.3545433737697414,1500,1621313733
12,1,0.3545433737697414,1500,1621312470
12,1,0.3545433737697414,1000,1621323531
12,1,0.3545433737697414,1000,1621323935
12,1,0.47058823529411764,0,1626160419
12,1,0.47058823529411764,0,1626160978
12,1,0.47058823529411764,0,1625729445
12,1,0.41039139391165025,0,1624936495
12,1,0.35294117647058826,0,1623660578
12,1,0.7644769970244907,0,1625100336
12,1,0.3545433737697414,1500,1623228367
12,1,0.3545433737697414,1000,1623228941
12,1,0.3545433737697414,1000,1623229471
12,1,0.3545433737697414,1000,1623229766
12,1,0.3545433737697414,1000,1623229943
12,1,0.3545433737697414,1500,1623230138
12,1,0.8816662851911192,0,1626076297
12,1,0.8796063172350652,0,1626076223
12,1,0.3545433737697414,0,1626076128
12,1,0.7628747997253376,37400,1623659997
12,1,0.8796063172350652,400,1623820809
12,1,0.8796063172350652,1320,1623832557
12,1,0.8796063172350652,1320,1623833205
12,1,0.8796063172350652,1320,1623833471
12,1,0.7058823529411765,14550,1623909471
12,1,0.3545433737697414,0,1624526079
12,1,0.35339894712748915,0,1625034849
12,1,0.4117647058823529,0,1625035200
12,1,0.4117647058823529,0,1625035613
12,1,0.35294117647058826,0,1625035792
12,1,0.4117647058823529,0,1625036503
12,1,0.4117647058823529,0,1625037161
12,1,0.4117647058823529,0,1625037444
12,1,0.4117647058823529,0,1625037592
12,1,0.3547722590981918,0,1625126725
12,1,0.3547722590981918,0,1625126856
12,1,0.82055390249485,0,1625126967
12,1,0.5291828793774319,0,1625127162
12,1,0.35294117647058826,0,1625129614
12,1,0.41039139391165025,0,1625212220
12,1,0.35294117647058826,0,1625129791
12,1,0.4117647058823529,0,1625130175
12,1,0.7647058823529411,0,1625130419
12,1,0.4110780498970016,0,1625183366
12,1,0.5275806820782788,0,1625212314
12,1,0.41084916456855114,0,1625212462
12,1,0.5291828793774319,0,1625212545
12,1,0.4106202792401007,0,1625212658
12,1,0.5275806820782788,0,1625212753
12,1,0.5294117647058824,0,1625449605
12,1,0.35294117647058826,0,1625449771
12,1,0.41039139391165025,0,1625449975
12,1,0.35294117647058826,0,1625450280
12,1,0.35294117647058826,0,1625450629
12,1,0.35294117647058826,0,1625450845
12,1,0.35294117647058826,0,1625451434
12,1,0.4117647058823529,0,1625451748
12,1,0.3547722590981918,0,1625470386
12,1,0.8816662851911192,0,1625470861
12,1,0.3545433737697414,1000,1625471248
12,1,0.35248340581368737,0,1625471532
12,1,0.7644769970244907,0,1625471475
12,1,0.5291828793774319,0,1625472229
12,1,0.4115358205539025,0,1625472346
12,1,0.940489814602884,0,1625472444
12,1,0.41039139391165025,0,1625472528
12,1,0.41039139391165025,0,1625472620
12,1,0.35431448844129093,0,1625557271
12,1,0.7642481116960402,0,1625559254
12,1,0.7624170290684367,0,1625559565
12,1,0.47013046463721675,0,1625644759
12,1,0.3545433737697414,0,1625644858
12,1,0.41130693522545203,0,1625644953
12,1,0.5275806820782788,0,1625645045
12,1,0.35294117647058826,0,1625708253
12,1,0.3527122911421378,0,1625708525
12,1,0.3545433737697414,0,1625710160
12,1,0.35294117647058826,0,1625709922
12,1,0.35294117647058826,0,1625711286
12,1,0.35179674982833603,0,1625710521
12,1,0.35294117647058826,0,1625711504
12,1,0.35294117647058826,0,1625711052
12,1,0.47058823529411764,0,1626160591
12,1,0.47058823529411764,0,1626160672
